ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
12272,Ready to Move,NA,Ground,N,Satellite Builders Pvt. Ltd.,NA,NA,9500000,95 Lac,NA,NA,NA,NA,NA,NA,690,Satellite Park Chs,13768,NA,Jogeshwari West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,Ground of 7 Floor,Apartment,Mumbai,1,Owner,7,NA,F,690,NA,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12271,Ready to Move,NA,16,N,NA,NA,NA,18000000,1.80 Cr,NA,NA,NA,NA,NA,NA,826,Universal Cubical,21792,NA,Jogeshwari West,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,16 of 22 Floor,Apartment,Mumbai,2,Owner,22,NA,F,826,NA,Y,Bachelors/Family,"Jogeshwari West, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12270,Ready to Move,NA,20,N,Vision Developers,NA,NA,12000000,1.20 Cr,NA,NA,NA,NA,100000,NA,765,Vision Heights,15686,509,Jogeshwari West,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,20 of 23 Floor,Apartment,Mumbai,1,Owner,23,NA,F,765,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,New Construction,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12269,Ready to Move,NA,11,N,SMGK Group,NA,NA,13000000,1.30 Cr,NA,NA,NA,NA,NA,NA,750,SMGK Associates Residency,17333,NA,Jogeshwari West,Newly Constructed Property,Sq-ft,N,NA,Semi-Furnished,2,NA,NA,NA,New Property,11 of 18 Floor,Apartment,Mumbai,1,Owner,18,NA,F,750,NA,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,New Construction,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12268,Ready to Move,Jan '21,6,N,NA,NA,NA,17000000,1.70 Cr,NA,NA,Monthly,NA,NA,NA,1100,NA,15455,704,Jogeshwari West,Newly Constructed Property,Sq-ft,Y,NA,Unfurnished,2,NA,NA,NA,New Property,6 of 13 Floor,Apartment,Mumbai,2,Owner,13,NA,F,1100,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12267,Under Construction,NA,Ground,N,Ahuja Constructions,NA,NA,25000000,2.50 Cr,NA,NA,NA,NA,NA,NA,1170,Ahuja LAmor,21368,NA,Oshiwara,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,Ground of 3 Floor,Builder Floor Apartment,Mumbai,2,Owner,3,NA,F,1170,NA,N,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12266,Ready to Move,NA,7,N,Sagar Builders,NA,NA,12000000,1.20 Cr,NA,NA,NA,NA,NA,NA,600,Sagar Park,20000,NA,Amrut Nagar,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,7 of 7 Floor,Apartment,Mumbai,1,Owner,7,NA,F,600,NA,N,Bachelors/Family,"Amrut Nagar, Mumbai",1 BHK Flat,Sq-ft,0,Above 20 years,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12265,Ready to Move,NA,2,N,United Builders,NA,NA,11000000,1.10 Cr,NA,NA,NA,NA,NA,NA,550,United Park,20000,NA,Jogeshwari West,NA,Sq-ft,N,NA,Semi-Furnished,1,1 Open,NA,NA,Resale,2 of 3 Floor,Apartment,Mumbai,1,Owner,3,NA,F,550,NA,N,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,Above 20 years,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12264,Ready to Move,NA,Ground,N,Cooperative Group Housing Society,NA,NA,12000000,1.20 Cr,NA,NA,Monthly,NA,NA,NA,480,Girnar CHS Andheri West,25000,350,Jogeshwari West,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,1,NA,East,NA,Resale,Ground of 6 Floor,Apartment,Mumbai,1,Owner,6,NA,F,480,Sq-ft,N,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12263,Under Construction,Dec '23,25,N,Paradigm Realty,NA,NA,8600000,86 Lac,NA,NA,NA,NA,NA,NA,NA,Paradigm Antalya,NA,375,Oshiwara,NA,NA,N,NA,Unfurnished,2,NA,NA,NA,Resale,25 of 32 Floor,Apartment,Mumbai,1,Owner,32,NA,F,NA,Sq-ft,N,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12262,Ready to Move,NA,14,N,Sagar Builders,NA,NA,13500000,1.35 Cr,NA,NA,NA,NA,NA,NA,660,Sagar Tower CHS,20455,NA,Jogeshwari West,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,14 of 15 Floor,Apartment,Mumbai,2,Owner,15,NA,F,660,NA,N,Bachelors/Family,"Jogeshwari West, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12261,Ready to Move,NA,3,N,Blossom Groups,NA,NA,13000000,1.30 Cr,NA,NA,NA,NA,NA,NA,750,Blossom Park,17333,NA,Jogeshwari West,NA,Sq-ft,N,NA,Semi-Furnished,2,NA,NA,NA,Resale,3 of 7 Floor,Apartment,Mumbai,1,Owner,7,NA,F,750,NA,N,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12260,Ready to Move,Oct '22,14,N,Paradigm Realty,NA,NA,8500000,85 Lac,NA,NA,NA,NA,NA,NA,600,Paradigm Antalya,14167,NA,Oshiwara,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,14 of 40 Floor,Apartment,Mumbai,2,Owner,40,NA,F,600,NA,N,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12259,Ready to Move,NA,3,N,Cooperative Group Housing Society,NA,NA,11000000,1.10 Cr,NA,NA,NA,NA,NA,NA,700,Basera CHS,15714,NA,Jogeshwari West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,3 of 8 Floor,Apartment,Mumbai,1,Owner,8,NA,F,700,NA,N,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12258,Ready to Move,Dec '20,NA,Y,Lodha,NA,NA,12000000,1.20 Cr,Vitrified,No/Rare Powercut,NA,NA,NA,NA,342,Lodha Bel Air,35088,NA,Jogeshwari West,NA,Sq-ft,N,NA,Unfurnished,1,1 Covered,NA,NA,New Property,NA,Apartment,Mumbai,1,Agent,NA,Water Availability 24 Hours Available,F,342,NA,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12257,Ready to Move,NA,6,N,RK Builders,NA,NA,11000000,1.10 Cr,NA,NA,NA,NA,NA,NA,535,Crystal Park CHS,20561,NA,Jogeshwari West,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,NA,NA,Resale,6 of 7 Floor,Apartment,Mumbai,1,Owner,7,NA,F,535,NA,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12256,Ready to Move,NA,Ground,N,Samarth Development Corporation,MHADA,0,46500000,4.65 Cr,Marble,No/Rare Powercut,NA,NA,2100000,NA,1550,Samarth Aangan,30000,1250,Oshiwara,East Facing Property,Sq-ft,N,Freehold,Furnished,3,1 Covered,East,"Garden/Park, Pool, Main Road",Resale,Ground of 27 Floor,Apartment,Mumbai,3,Owner,27,Water Availability 24 Hours Available,F,1550,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,10 to 15 years,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12255,Ready to Move,NA,4,N,SMGK Group,NA,NA,12000000,1.20 Cr,NA,NA,NA,NA,NA,NA,550,Hill park Tower,21818,470,Jogeshwari West,NA,Sq-ft,Y,NA,Semi-Furnished,1,NA,NA,Garden/Park,Resale,4 of 13 Floor,Apartment,Mumbai,1,Owner,13,NA,F,550,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12254,Ready to Move,NA,10,N,NA,NA,NA,11250000,1.12 Cr,NA,NA,NA,NA,NA,NA,440,Universal Cubical,25568,440,Jogeshwari West,Newly Constructed Property,Sq-ft,N,NA,Unfurnished,2,NA,NA,"Garden/Park, Pool, Main Road",New Property,10 of 21 Floor,Apartment,Mumbai,1,Owner,21,NA,F,440,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",1 BHK Flat,Sq-ft,0,New Construction,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12253,Ready to Move,NA,12,Y,Samartha Group,NA,NA,24500000,2.45 Cr,NA,NA,NA,NA,NA,NA,890,Tarapore Towers,27528,790,Oshiwara,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,12 of 13 Floor,Apartment,Mumbai,2,Owner,13,NA,F,890,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,15 to 20 years,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12252,Ready to Move,NA,23,Y,NA,NA,1,8000000,80 Lac,NA,No/Rare Powercut,NA,NA,NA,NA,NA,NA,NA,425,Oshiwara,East Facing Property,NA,N,NA,Unfurnished,1,1 Covered,East,NA,Resale,23 of 32 Floor,Apartment,Mumbai,1,Owner,32,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,NA,0,New Construction,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12251,Ready to Move,NA,6,Y,Indra Darshan Developer,MCGM,1,27000000,2.70 Cr,Marbonite,No/Rare Powercut,Monthly,4300,500000,Near lokhandwala celebration club.,1050,Indradarshan II,25714,NA,Oshiwara,Near lokhandwala celebration club.,Sq-ft,Y,Leasehold,Semi-Furnished,2,1 Open,North,Garden/Park,Resale,6 of 12 Floor,Apartment,Mumbai,2,Agent,12,Water Availability 24 Hours Available,F,1050,NA,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12250,Ready to Move,NA,12,Y,Lodha,ABAMNC,5,21800000,2.18 Cr,Vitrified,No/Rare Powercut,Per sq. Unit Monthly,1,500000,Jogeshwari West,900,Lodha Bel Air,24222,700,Jogeshwari West,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,East,"Garden/Park, Pool, Main Road",New Property,12 of 23 Floor,Apartment,Mumbai,3,Agent,23,Water Availability 24 Hours Available,F,900,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",3 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12249,Ready to Move,NA,9,Y,Indra Darshan Developer,MCGM,NA,27000000,2.70 Cr,Vitrified,No/Rare Powercut,Monthly,NA,500000,Shastri Nagar  lane 1,1000,Indradarshan II,27000,750,Oshiwara,NA,Sq-ft,Y,Freehold,Semi-Furnished,2,2 Covered,East,"Pool, Garden/Park, Main Road",Resale,9 of 15 Floor,Apartment,Mumbai,2,Agent,15,Water Availability 24 Hours Available,F,1000,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",2 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12248,Under Construction,Dec '25,5,Y,Paradigm Realty,NA,NA,8100000,81 Lac,NA,NA,NA,NA,100000,Near by SV Road,NA,Paradigm Antalya,NA,378,Oshiwara,NA,NA,Y,Co-operative Society,Unfurnished,1,NA,East,"Garden/Park, Pool, Main Road",New Property,5 of 32 Floor,Apartment,Mumbai,1,Agent,32,NA,F,NA,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12247,Ready to Move,NA,35,N,NA,MCGM,0,97500000,9.75 Cr,Vitrified,No/Rare Powercut,Monthly,0,100000,OShiwara,2500,NA,39000,2200,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,6,4 Covered,East,"Garden/Park, Pool, Main Road",New Property,35 of 45 Floor,Apartment,Mumbai,6,Agent,45,Water Availability 24 Hours Available,F,2500,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",6 BHK Flat,Sq-ft,0,New Construction,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12246,Ready to Move,NA,7,N,NA,MCGM,NA,13112000,1.31 Cr,Vitrified,No/Rare Powercut,Monthly,6000,1100000,Delhi darbaar jogeshwari railway stn.,953,NA,13758,596,Jogeshwari West,NA,Sq-ft,Y,Freehold,Unfurnished,2,1 Covered,South,Main Road,New Property,7 of 23 Floor,Apartment,Mumbai,2,Agent,23,Water Availability 24 Hours Available,F,953,Sq-ft,Y,Bachelors/Family,"Jogeshwari West, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12245,Under Construction,Dec '26,10,N,Paradigm Realty,MCGM,15,9000000,90 Lac,Vitrified,No/Rare Powercut,Monthly,4500,1000000,Relif Road,620,Paradigm Antalya,14516,388,Oshiwara,NA,Sq-ft,Y,Leasehold,Unfurnished,2,1 Covered,East,Main Road,New Property,10 of 35 Floor,Apartment,Mumbai,1,Agent,35,Water Availability 24 Hours Available,F,620,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",1 BHK Flat,Sq-ft,0,NA,NA,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12244,Under Construction,Jun '23,16,N,K Raheja Corp,MCGM,7,75000000,7.50 Cr,Ceramic Tiles,No/Rare Powercut,Monthly,24000,1100000,"its is best connected with Highway, Railway, Sea View,Garden Park,Mall",1980,Raheja Classique,37878,1200,Oshiwara,NA,Sq-ft,Y,Freehold,Unfurnished,4,2 Covered,East,"Garden/Park, Pool, Main Road",New Property,16 of 20 Floor,Apartment,Mumbai,3,Agent,20,Water Availability 24 Hours Available,F,1980,Sq-ft,Y,Bachelors/Family,"Oshiwara, Mumbai",3 BHK Flat,Sq-ft,0,NA,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
